图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,彗星-预测置信度,地球-预测置信度,木星-预测置信度,火星-预测置信度,水星-预测置信度,月球-预测置信度,海王星-预测置信度,冥王星-预测置信度,土星-预测置信度,太阳-预测置信度,天王星-预测置信度,金星-预测置信度
../image_acquisition/dataset_split\val\Comet\554.jpg,0,彗星,0,彗星,6,海王星,5,月球,True,0.9987903,4.9964594e-05,1.080049e-05,3.5040225e-06,1.057762e-05,0.00031989158,0.000573581,1.800122e-07,6.2122956e-05,4.15472e-05,5.8012083e-05,7.947353e-05
../image_acquisition/dataset_split\val\Comet\557.jpg,0,彗星,0,彗星,8,土星,6,海王星,True,0.9999503,5.3230647e-06,1.4005984e-06,1.4189067e-06,3.394261e-07,1.3999947e-06,9.927311e-06,2.2856398e-07,1.7245777e-05,8.393962e-06,4.672382e-07,3.4703012e-06
../image_acquisition/dataset_split\val\Comet\56.jpg,0,彗星,0,彗星,6,海王星,11,金星,True,0.99375135,2.5401134e-05,0.00018612662,2.7238575e-05,0.00014784062,0.0005076427,0.0022862502,2.4450533e-06,0.00045104735,0.0006009155,0.0003116309,0.0017021716
../image_acquisition/dataset_split\val\Comet\568.jpg,0,彗星,0,彗星,1,地球,5,月球,True,0.9915624,0.0021523854,0.0001304528,4.1764426e-05,0.00027423064,0.0020974607,0.0019836922,4.776869e-06,0.00014360488,0.0008998956,0.00044536148,0.0002639991
../image_acquisition/dataset_split\val\Comet\570.jpg,0,彗星,0,彗星,8,土星,1,地球,True,0.7616028,0.06133656,0.009940366,0.0042529786,7.955318e-05,0.0001044441,0.0010067765,0.00017930954,0.118933335,0.04090059,0.00062802364,0.0010351887
../image_acquisition/dataset_split\val\Comet\574.jpg,0,彗星,0,彗星,1,地球,10,天王星,True,0.9984786,0.0005148557,1.4181026e-06,5.284316e-07,5.9981903e-07,0.00028585328,0.00018742909,4.7795803e-09,0.0001188529,2.3928724e-05,0.00037906066,8.900605e-06
../image_acquisition/dataset_split\val\Comet\582.jpg,0,彗星,0,彗星,8,土星,9,太阳,True,0.99999976,2.7836173e-09,5.9805444e-10,1.1264498e-09,1.6654797e-10,1.501939e-08,2.8407952e-08,5.3408757e-12,1.1060613e-07,3.7365346e-08,3.7040127e-09,5.6458442e-09
../image_acquisition/dataset_split\val\Comet\583.jpg,0,彗星,0,彗星,6,海王星,10,天王星,True,0.9983987,0.00013498944,3.304305e-06,6.1330925e-06,5.3910793e-07,0.00029096636,0.0003600819,4.768558e-07,0.00033966632,7.137438e-05,0.000357301,3.6353507e-05
../image_acquisition/dataset_split\val\Comet\586.jpg,0,彗星,0,彗星,9,太阳,6,海王星,True,0.99985516,7.183087e-06,2.3757383e-07,5.839321e-07,3.214614e-08,1.5384855e-06,3.63257e-05,1.1569196e-09,5.7959433e-06,8.732568e-05,2.556372e-06,3.227039e-06
../image_acquisition/dataset_split\val\Comet\594.jpg,0,彗星,0,彗星,6,海王星,1,地球,True,0.9973821,0.0005560166,0.00011960254,2.7747164e-05,1.2675452e-05,0.00016423236,0.00060674315,2.9349624e-06,0.00014900387,0.0004060168,0.00026700465,0.00030582794
../image_acquisition/dataset_split\val\Comet\595.jpg,0,彗星,0,彗星,9,太阳,8,土星,True,0.9999429,2.3179118e-06,1.1845873e-06,2.939707e-06,1.1735962e-07,2.1093929e-07,1.1528225e-05,7.732948e-08,1.2624299e-05,2.318154e-05,3.4421055e-07,2.4601675e-06
../image_acquisition/dataset_split\val\Comet\598.jpg,0,彗星,9,太阳,8,土星,10,天王星,False,0.040615898,0.014450534,0.0048252307,0.0018023711,0.0004766921,0.010403781,0.031788442,0.00013098273,0.3299609,0.51670945,0.04168113,0.007154611
../image_acquisition/dataset_split\val\Comet\599.jpg,0,彗星,0,彗星,11,金星,10,天王星,True,0.9747269,0.0019758353,0.00032445963,0.00015567076,0.0002377225,0.0009867604,0.0041700914,8.173593e-06,0.000588732,0.002089398,0.004688544,0.010047621
../image_acquisition/dataset_split\val\Comet\609.jpg,0,彗星,0,彗星,8,土星,1,地球,True,0.99958676,5.1900915e-05,3.0035237e-06,6.294587e-07,7.7019547e-07,1.2276472e-06,9.359853e-06,2.1643082e-08,0.00032990877,2.5955928e-06,1.0010467e-05,3.820204e-06
../image_acquisition/dataset_split\val\Comet\612.jpg,0,彗星,8,土星,0,彗星,2,木星,True,0.28946304,0.0056811487,0.18157876,0.009662668,0.00011288058,0.011853304,0.031167354,0.00016793753,0.33554918,0.12880777,0.002640085,0.0033158662
../image_acquisition/dataset_split\val\Comet\67.jpg,0,彗星,0,彗星,8,土星,5,月球,True,0.99995804,5.9285327e-07,9.320281e-08,1.0192331e-06,2.3043422e-07,1.2627934e-05,2.7236683e-06,9.288473e-09,1.8551189e-05,3.3782744e-06,2.576289e-06,8.5004686e-08
../image_acquisition/dataset_split\val\Comet\68.jpg,0,彗星,6,海王星,8,土星,10,天王星,False,6.3630716e-05,0.002272408,0.0023354571,0.0068320767,0.012631908,0.03365399,0.597341,0.010124472,0.17790723,0.00053652335,0.15617412,0.00012713314
../image_acquisition/dataset_split\val\Comet\69.jpg,0,彗星,0,彗星,8,土星,6,海王星,True,0.42646536,0.0006346566,0.0007311031,0.0005134858,0.00017181088,0.00041498474,0.067539126,2.6092383e-05,0.420875,0.022932196,0.05830877,0.0013873838
../image_acquisition/dataset_split\val\Comet\72.jpg,0,彗星,0,彗星,11,金星,2,木星,True,0.9826744,0.0016728005,0.0038104798,0.00079994125,0.00025923943,0.00031020597,0.0027971063,0.00022974503,0.0007976973,0.0021183228,0.00031451456,0.004215438
../image_acquisition/dataset_split\val\Comet\85.jpg,0,彗星,0,彗星,8,土星,9,太阳,True,0.8515772,0.011201081,0.00068362587,0.016801786,0.00020051275,0.0017382507,0.022564631,6.6119715e-06,0.043982502,0.039207563,0.005238363,0.0067979596
../image_acquisition/dataset_split\val\Comet\88.jpg,0,彗星,0,彗星,9,太阳,6,海王星,True,0.9693234,0.0004999878,3.3436612e-05,7.357343e-05,6.050268e-06,2.970643e-05,0.0013473338,1.9645754e-06,0.00017615262,0.027483359,0.00018437675,0.0008407684
../image_acquisition/dataset_split\val\Comet\93.jpg,0,彗星,0,彗星,9,太阳,6,海王星,True,0.9685564,0.00042985496,0.00036696222,0.0001886892,0.0003639883,0.00019977122,0.008496875,0.0004259389,0.00015987444,0.015348159,0.00043185745,0.0050316397
../image_acquisition/dataset_split\val\Comet\98.jpg,0,彗星,0,彗星,5,月球,8,土星,True,0.9946812,0.00017036643,7.6053884e-06,5.497031e-06,2.2352886e-05,0.0021795363,0.00014016782,2.2941153e-07,0.0015598653,0.00070711056,0.0005025439,2.3519706e-05
../image_acquisition/dataset_split\val\Earth\102.jpg,1,地球,1,地球,6,海王星,2,木星,True,0.00021723537,0.9857743,0.003212713,0.0005399974,0.00013268912,0.00048550253,0.0061360947,5.9022427e-06,0.0001228947,0.002382887,0.00034460722,0.00064524874
../image_acquisition/dataset_split\val\Earth\104.jpg,1,地球,1,地球,7,冥王星,5,月球,True,0.00023389867,0.98393506,1.6482862e-05,0.0013659112,5.8412857e-05,0.0023334958,7.053883e-05,0.009449172,0.00017004731,0.0017497683,3.6070578e-05,0.000581208
../image_acquisition/dataset_split\val\Earth\106.jpg,1,地球,1,地球,11,金星,3,火星,True,2.7338605e-05,0.99457586,8.098268e-05,0.00094465096,2.1933995e-06,2.7615737e-05,0.00011928775,1.6494358e-05,0.00072921615,0.00028870956,2.5284558e-05,0.0031622916
../image_acquisition/dataset_split\val\Earth\11.jpg,1,地球,1,地球,5,月球,0,彗星,True,0.000954575,0.9645765,1.9767808e-06,6.7788374e-06,2.659221e-07,0.033516105,0.00012064232,1.5731085e-07,2.0922457e-06,0.0002535087,0.00015613274,0.0004112175
../image_acquisition/dataset_split\val\Earth\110.jpg,1,地球,1,地球,6,海王星,5,月球,True,0.0004430944,0.9220515,0.001951151,0.004321805,0.0030324222,0.024226842,0.031794168,0.00092866883,0.0008256561,0.004810724,0.0023774782,0.0032364272
../image_acquisition/dataset_split\val\Earth\112.jpg,1,地球,1,地球,5,月球,11,金星,True,0.0025799228,0.9246045,0.00040087348,0.00080254715,0.00021041179,0.047704075,0.00082902383,0.000723265,0.00015506477,0.0019338888,0.0007346324,0.019321952
../image_acquisition/dataset_split\val\Earth\119.jpg,1,地球,1,地球,11,金星,2,木星,True,1.1000151e-06,0.9998498,2.5637131e-05,1.7305345e-05,6.5555135e-08,1.23153495e-05,1.2369842e-06,1.0067838e-06,1.803646e-05,5.6206236e-06,5.271486e-07,6.742282e-05
../image_acquisition/dataset_split\val\Earth\126.jpg,1,地球,1,地球,3,火星,9,太阳,True,3.414606e-05,0.99723744,1.0333102e-06,0.0013904497,6.8372646e-07,1.5394417e-05,0.00043447348,4.3097208e-07,9.91225e-07,0.00085510203,7.2036814e-06,2.274191e-05
../image_acquisition/dataset_split\val\Earth\13.jpg,1,地球,1,地球,3,火星,7,冥王星,True,0.0018573902,0.9453413,0.00021386523,0.045510545,3.233227e-05,0.00019965065,0.00022571528,0.0042003347,6.8058434e-05,0.0010816102,1.5858752e-05,0.0012532201
../image_acquisition/dataset_split\val\Earth\133.jpg,1,地球,1,地球,6,海王星,5,月球,True,1.3567545e-05,0.99950457,9.961005e-07,8.7527216e-05,7.935742e-08,0.00014382243,0.00021276387,3.1302516e-08,4.785902e-07,2.2858481e-05,2.2257857e-06,1.1139558e-05
../image_acquisition/dataset_split\val\Earth\139.jpg,1,地球,1,地球,9,太阳,0,彗星,True,0.0038430563,0.9906908,5.727037e-07,4.9490925e-05,2.6380524e-06,4.705433e-05,2.5173518e-05,2.6766918e-08,9.0410623e-07,0.0052805706,6.4522083e-06,5.3304793e-05
../image_acquisition/dataset_split\val\Earth\146.jpg,1,地球,1,地球,11,金星,5,月球,True,7.1337604e-06,0.97966707,5.162271e-05,0.00010128531,2.8839262e-05,0.0032186424,7.944264e-06,1.1470996e-05,0.00041159935,0.0006395561,2.9793562e-05,0.015825061
../image_acquisition/dataset_split\val\Earth\147.jpg,1,地球,1,地球,11,金星,3,火星,True,6.4282835e-07,0.9997187,7.4668924e-06,6.0201033e-05,9.969013e-07,1.40783595e-05,9.6405365e-06,8.003089e-07,3.5858757e-05,1.6497535e-05,1.3678432e-06,0.00013378783
../image_acquisition/dataset_split\val\Earth\148.jpg,1,地球,1,地球,9,太阳,6,海王星,True,0.0006807465,0.85145926,0.00019739216,0.00012515532,0.00033003293,0.0006894021,0.00094275037,9.188308e-06,0.00013781573,0.14397742,0.0009168337,0.0005340747
../image_acquisition/dataset_split\val\Earth\154.jpg,1,地球,1,地球,3,火星,11,金星,True,6.802341e-05,0.9467815,4.475632e-05,0.036058195,0.0011155689,0.0027868527,0.0007631473,0.00026736705,0.00046188384,0.00043210076,1.9842208e-05,0.011200863
../image_acquisition/dataset_split\val\Earth\156.jpg,1,地球,5,月球,1,地球,8,土星,True,0.00028854673,0.19074832,0.00028740533,0.00090501894,0.0009076066,0.7944508,0.00018952414,0.0011943089,0.009054924,0.0017397827,0.00012502947,0.00010877074
../image_acquisition/dataset_split\val\Earth\160.jpg,1,地球,1,地球,9,太阳,3,火星,True,0.00026165717,0.9976592,1.3845862e-07,0.00094859215,7.6808163e-07,1.7484657e-05,1.762774e-05,5.025542e-07,3.5402024e-07,0.0010860432,2.9523094e-06,4.6309847e-06
../image_acquisition/dataset_split\val\Earth\161.jpg,1,地球,1,地球,3,火星,6,海王星,True,6.7281866e-07,0.9977272,1.3743084e-05,0.0014617026,8.562715e-07,4.869713e-05,0.0004046774,1.4677494e-07,8.779633e-06,0.00027661436,1.6971284e-05,4.002532e-05
../image_acquisition/dataset_split\val\Earth\169.jpg,1,地球,1,地球,7,冥王星,5,月球,True,0.00040919866,0.9670191,9.905706e-05,0.0059088757,0.00022748376,0.0073025925,0.00039530508,0.008147051,0.0022029094,0.0021800809,0.00038833762,0.0057199667
../image_acquisition/dataset_split\val\Earth\171.jpg,1,地球,1,地球,3,火星,5,月球,True,3.8767194e-09,0.9996892,1.920878e-06,0.00021981135,1.09609455e-05,5.1483832e-05,9.657865e-06,6.7999863e-06,5.3880517e-06,1.345976e-07,7.873518e-08,4.5441534e-06
../image_acquisition/dataset_split\val\Earth\173.jpg,1,地球,1,地球,11,金星,9,太阳,True,4.1362764e-06,0.9829571,1.5562757e-05,0.00024199115,5.707381e-06,5.572536e-05,1.432399e-05,2.6282498e-06,0.00040287976,0.0026716127,4.5522283e-05,0.013582696
../image_acquisition/dataset_split\val\Earth\178.jpg,1,地球,1,地球,9,太阳,0,彗星,True,0.10208087,0.60884356,0.0008108377,0.011755932,6.289004e-05,0.00074655964,0.0013092961,1.218233e-05,0.0016933173,0.27047628,0.0010248894,0.001183409
../image_acquisition/dataset_split\val\Earth\179.jpg,1,地球,1,地球,9,太阳,5,月球,True,0.0018919171,0.98976666,7.9611164e-07,0.0009514644,1.0726905e-05,0.0019362295,0.0008267077,5.6291788e-06,2.0887348e-05,0.004384226,0.00012498572,7.9806305e-05
../image_acquisition/dataset_split\val\Earth\18.jpg,1,地球,1,地球,8,土星,11,金星,True,2.034763e-06,0.99930775,3.4132117e-05,2.1164977e-05,1.2278214e-07,8.28198e-06,2.9787273e-06,3.233734e-07,0.0003081985,2.4240995e-05,8.3512316e-07,0.0002899208
../image_acquisition/dataset_split\val\Earth\180.jpg,1,地球,1,地球,9,太阳,6,海王星,True,0.0012348437,0.9677761,9.692866e-06,0.00014227869,5.4533034e-06,0.0015696838,0.0032798476,8.564298e-08,5.6893325e-05,0.025739854,0.00017554569,9.685133e-06
../image_acquisition/dataset_split\val\Earth\181.jpg,1,地球,1,地球,0,彗星,9,太阳,True,0.0003303924,0.99860734,1.7841316e-05,0.0002695689,2.2876488e-06,7.196591e-06,2.2179709e-05,3.187313e-06,0.00013084986,0.00031784739,2.9964101e-05,0.00026140676
../image_acquisition/dataset_split\val\Earth\185.jpg,1,地球,1,地球,5,月球,6,海王星,True,5.703722e-06,0.98521096,0.00019263204,0.00080472435,2.382308e-05,0.006326171,0.0024679482,3.6296457e-05,0.0003932919,0.0020216168,0.0011423879,0.001374487
../image_acquisition/dataset_split\val\Earth\189.jpg,1,地球,1,地球,3,火星,6,海王星,True,6.7401525e-05,0.999554,9.6187634e-08,0.00016860018,3.3263248e-08,5.0041293e-05,7.9212434e-05,5.684027e-07,3.271147e-06,1.6405616e-05,5.3303206e-06,5.4913555e-05
../image_acquisition/dataset_split\val\Earth\192.jpg,1,地球,1,地球,7,冥王星,3,火星,True,4.7955764e-05,0.97636455,9.080166e-06,0.007832955,1.9749896e-05,0.0017311665,0.0012554883,0.011658983,0.0005610499,9.2128954e-05,0.00021648065,0.00021031567
../image_acquisition/dataset_split\val\Earth\195.jpg,1,地球,1,地球,5,月球,6,海王星,True,1.7744062e-05,0.994138,1.3866165e-05,1.9633471e-05,6.3417915e-06,0.0054552928,0.00020160602,1.8466483e-07,1.1964324e-06,4.3214342e-05,1.1102786e-05,9.1760696e-05
../image_acquisition/dataset_split\val\Earth\198.jpg,1,地球,1,地球,11,金星,5,月球,True,0.00023357921,0.9200647,0.00076363527,0.00091093517,6.3803986e-05,0.010650334,0.00016106988,8.486175e-05,6.526114e-05,0.006296,9.4705516e-05,0.060611114
../image_acquisition/dataset_split\val\Earth\203.jpg,1,地球,1,地球,6,海王星,5,月球,True,7.8031604e-07,0.9917888,2.3882943e-05,0.00015885537,7.74358e-07,0.00045790643,0.0073407316,2.5894838e-07,2.2122515e-05,5.1623036e-05,0.00010073369,5.342156e-05
../image_acquisition/dataset_split\val\Earth\210.jpg,1,地球,10,天王星,0,彗星,6,海王星,False,0.40329775,0.024648247,5.1414304e-06,7.89074e-05,4.1995395e-06,0.035845373,0.10083746,1.7807545e-06,5.7119592e-05,0.0060565257,0.4279301,0.0012374303
../image_acquisition/dataset_split\val\Earth\219.jpg,1,地球,1,地球,3,火星,2,木星,True,1.9812835e-06,0.97206366,0.0042314148,0.017456718,0.0001634343,0.00027145786,0.00043917523,0.0027815993,0.0019228191,0.00012237421,1.309549e-05,0.00053213106
../image_acquisition/dataset_split\val\Earth\220.jpg,1,地球,1,地球,5,月球,0,彗星,True,0.005373347,0.92114097,5.5906817e-06,1.8280669e-05,2.3351415e-06,0.069685064,0.00017153565,6.272183e-07,7.810321e-06,0.0011939403,0.00022079327,0.0021797258
../image_acquisition/dataset_split\val\Earth\222.jpg,1,地球,1,地球,5,月球,11,金星,True,4.213113e-05,0.98160374,0.00044792765,0.0004250429,0.00025834842,0.013305984,2.4428198e-05,6.712104e-05,0.00060906424,0.0005120229,1.630598e-05,0.0026878107
../image_acquisition/dataset_split\val\Earth\224.jpg,1,地球,1,地球,3,火星,2,木星,True,1.9812835e-06,0.97206366,0.0042314148,0.017456718,0.0001634343,0.00027145786,0.00043917523,0.0027815993,0.0019228191,0.00012237421,1.309549e-05,0.00053213106
../image_acquisition/dataset_split\val\Earth\227.jpg,1,地球,1,地球,3,火星,11,金星,True,0.00021130168,0.961106,0.0033698343,0.020154836,8.046884e-05,0.0035932406,0.001152286,0.00049504766,0.0006908661,0.0012384237,0.0001136572,0.0077940733
../image_acquisition/dataset_split\val\Earth\230.jpg,1,地球,1,地球,3,火星,7,冥王星,True,0.00023517797,0.88263935,3.7575217e-05,0.10536516,0.00043910847,0.00034651405,0.00051527115,0.0065539465,0.0002731663,0.00059894554,1.8646051e-05,0.0029771994
../image_acquisition/dataset_split\val\Earth\232.jpg,1,地球,1,地球,3,火星,2,木星,True,1.5232184e-08,0.999954,8.155413e-06,1.9143898e-05,7.474185e-08,2.3347297e-06,1.1013158e-06,1.3586427e-07,7.13847e-06,3.880623e-06,3.6832125e-07,3.592462e-06
../image_acquisition/dataset_split\val\Earth\236.jpg,1,地球,9,太阳,1,地球,3,火星,True,0.000671619,0.052044503,0.00079636945,0.02399003,9.781513e-07,0.0049231094,9.714801e-05,7.3503196e-07,0.00012473373,0.9118783,1.945095e-06,0.005470581
../image_acquisition/dataset_split\val\Earth\240.jpg,1,地球,1,地球,9,太阳,8,土星,True,1.4349084e-05,0.97000307,2.8425866e-06,0.0013867513,2.2409158e-05,0.0011064721,0.00019352154,1.6428503e-06,0.0021289682,0.024222555,0.00081385527,0.00010351411
../image_acquisition/dataset_split\val\Earth\25.jpg,1,地球,1,地球,9,太阳,3,火星,True,5.085142e-07,0.9961222,9.424077e-06,0.00014506448,1.4772928e-07,6.7884284e-05,5.9330096e-06,2.471821e-07,8.490595e-05,0.0035339782,3.9484466e-06,2.568376e-05
../image_acquisition/dataset_split\val\Earth\251.jpg,1,地球,1,地球,9,太阳,3,火星,True,0.0029034484,0.7674566,0.0003487607,0.005910671,8.6335356e-05,0.0007071233,0.00079226424,8.75096e-06,0.0003769388,0.21888666,0.0005483187,0.0019741752
../image_acquisition/dataset_split\val\Earth\261.jpg,1,地球,0,彗星,1,地球,9,太阳,True,0.66270274,0.32424194,0.00025413948,0.00050414586,7.586556e-05,0.00019941265,0.00051906786,3.492179e-06,0.0001719348,0.009150519,0.0019631393,0.0002136698
../image_acquisition/dataset_split\val\Earth\265.jpg,1,地球,1,地球,3,火星,0,彗星,True,0.0017048967,0.9844163,0.00013608944,0.009338051,0.00069874304,0.0015454177,0.00023943784,0.00012772564,3.0806546e-05,0.00035009658,7.741474e-06,0.0014047094
../image_acquisition/dataset_split\val\Earth\268.jpg,1,地球,1,地球,3,火星,5,月球,True,4.104722e-07,0.9889359,2.598953e-07,0.005805587,0.00024356127,0.004157352,0.00010836317,3.3997114e-06,2.4585245e-06,0.00072201167,1.9589622e-07,2.0558038e-05
../image_acquisition/dataset_split\val\Earth\271.jpg,1,地球,1,地球,11,金星,3,火星,True,2.0902886e-05,0.9948757,6.7391804e-05,0.0012695139,2.1883967e-05,7.935888e-05,0.00010171696,3.0686246e-05,4.3096872e-05,6.8077235e-05,6.7772803e-06,0.0034149056
../image_acquisition/dataset_split\val\Earth\273.jpg,1,地球,1,地球,0,彗星,9,太阳,True,0.40106332,0.5192653,0.0002874071,0.0016497723,4.6332276e-05,0.00024846554,0.0029624393,9.437855e-06,0.001733257,0.064495906,0.0076933135,0.00054506096
../image_acquisition/dataset_split\val\Earth\283.jpg,1,地球,3,火星,9,太阳,11,金星,False,0.0024225398,0.00036450464,2.51722e-05,0.98763067,1.3832707e-05,0.00020751881,0.00019984315,4.0335517e-06,7.405651e-05,0.004583357,2.5211384e-05,0.004449287
../image_acquisition/dataset_split\val\Earth\291.jpg,1,地球,1,地球,5,月球,8,土星,True,8.311166e-07,0.96512145,3.5148507e-06,0.00011929665,0.0032748692,0.02419476,0.00040573956,1.1462733e-05,0.005243352,0.0008797257,0.00041302893,0.00033203253
../image_acquisition/dataset_split\val\Earth\299.jpg,1,地球,1,地球,3,火星,9,太阳,True,2.6131043e-05,0.999238,1.4682908e-07,0.0004418121,1.0454878e-06,6.406192e-06,5.0428475e-06,4.2317676e-08,1.18842095e-07,0.00027841047,7.248091e-08,2.8579993e-06
../image_acquisition/dataset_split\val\Earth\3.jpg,1,地球,1,地球,11,金星,5,月球,True,0.012973162,0.81679803,0.0009386715,0.022751827,0.0007820137,0.046736985,0.0004712165,0.018705374,0.0009382343,0.0034730304,0.00024091541,0.07519063
../image_acquisition/dataset_split\val\Earth\301.jpg,1,地球,1,地球,5,月球,9,太阳,True,8.35032e-06,0.9747039,0.000569996,0.003112993,0.0002609408,0.01224833,0.00054723065,8.251214e-05,0.000903406,0.006719283,3.2828702e-05,0.0008103127
../image_acquisition/dataset_split\val\Earth\314.jpg,1,地球,2,木星,7,冥王星,4,水星,False,0.007291113,0.041497517,0.25072873,0.003918019,0.16338429,0.022437708,0.040267676,0.22229363,0.026964618,0.006565332,0.054626144,0.16002525
../image_acquisition/dataset_split\val\Earth\324.jpg,1,地球,1,地球,9,太阳,5,月球,True,3.0642932e-05,0.99147147,3.26914e-08,0.00010657345,1.0032277e-07,0.0019211661,0.00012537306,2.0129308e-07,8.127133e-07,0.006287027,5.447497e-05,2.0279494e-06
../image_acquisition/dataset_split\val\Earth\331.jpg,1,地球,1,地球,9,太阳,3,火星,True,6.13931e-06,0.9889332,2.6888713e-07,0.00020862049,2.3493462e-06,2.7064354e-05,6.132033e-05,1.8306205e-08,1.8316333e-06,0.010736421,1.6608979e-06,2.1076976e-05
../image_acquisition/dataset_split\val\Earth\334.jpg,1,地球,1,地球,9,太阳,5,月球,True,0.00028809707,0.9855702,3.0039891e-06,1.1585127e-05,9.4484517e-07,0.00089046103,1.5237617e-05,1.7164123e-08,2.945054e-05,0.012917934,5.5558276e-06,0.00026754878
../image_acquisition/dataset_split\val\Earth\341.jpg,1,地球,1,地球,3,火星,6,海王星,True,8.605828e-06,0.99442023,1.1842452e-05,0.0018515874,2.870365e-06,0.0006431855,0.0018311444,5.467751e-06,4.4980894e-05,0.00042444334,0.00061086594,0.00014479895
../image_acquisition/dataset_split\val\Earth\347.jpg,1,地球,1,地球,0,彗星,9,太阳,True,0.007572981,0.9832291,0.00046332815,0.00024905306,0.00029101208,0.0018673877,0.0001605614,0.00017662664,5.905777e-05,0.0035049738,0.00021564397,0.0022102168
